domain,karma_pruned_weights,prana_post_boundary,vairagya_protection_frac,buddhi_score_at_boundary,AA,BWT,FWT
1,0,1.0,0.0295257568359375,0.0,0.0,0.0,0.0
1,0,1.0,0.028865909576416014,0.0,0.0,0.0,0.0
1,0,1.0,0.018064594268798827,0.0,0.0,0.0,0.0
1,0,1.0,0.020271968841552735,0.0,0.0,0.0,0.0
1,0,1.0,0.014878463745117188,0.0,0.0,0.0,0.0
1,0,1.0,0.014440536499023438,0.0,0.0,0.0,0.0
1,0,1.0,0.025432777404785157,0.0,0.0,0.0,0.0
1,0,1.0,0.011330509185791015,0.0,4.25,1.11,0.0
