domain,karma_pruned_weights,prana_post_boundary,vairagya_protection_frac,buddhi_score_at_boundary,AA,BWT,FWT
1,0,1.0,0.001081085205078125,0.0,0.0,0.0,0.0
1,0,1.0,0.0012154579162597656,0.0,0.0,0.0,0.0
1,0,1.0,0.0013402938842773438,0.0,0.0,0.0,0.0
1,0,1.0,0.0011326789855957032,0.0,0.0,0.0,0.0
1,0,1.0,0.001096343994140625,0.0,0.0,0.0,0.0
1,0,1.0,0.0009327888488769531,0.0,0.0,0.0,0.0
1,0,1.0,0.0013823509216308594,0.0,0.0,0.0,0.0
1,0,1.0,0.0009921073913574218,0.0,9.46,8.39,0.0
