domain,karma_pruned_weights,prana_post_boundary,vairagya_protection_frac,buddhi_score_at_boundary,AA,BWT,FWT
1,0,1.0,0.025933265686035156,0.0,0.0,0.0,0.0
1,0,1.0,0.023602008819580078,0.0,0.0,0.0,0.0
1,0,1.0,0.017645931243896483,0.0,0.0,0.0,0.0
1,0,1.0,0.016225719451904298,0.0,0.0,0.0,0.0
1,0,1.0,0.010203838348388672,0.0,0.0,0.0,0.0
1,0,1.0,0.02539033889770508,0.0,0.0,0.0,0.0
1,0,1.0,0.02460641860961914,0.0,0.0,0.0,0.0
1,0,1.0,0.008934879302978515,0.0,4.26,1.26,0.0
