domain,karma_pruned_weights,prana_post_boundary,vairagya_protection_frac,buddhi_score_at_boundary,AA,BWT,FWT
1,0,1.0,0.0013782501220703125,0.0,0.0,0.0,0.0
1,0,1.0,0.0015427589416503907,0.0,0.0,0.0,0.0
1,0,1.0,0.0010226249694824218,0.0,0.0,0.0,0.0
1,0,1.0,0.0008959770202636719,0.0,0.0,0.0,0.0
1,0,1.0,0.0009321212768554687,0.0,0.0,0.0,0.0
1,0,1.0,0.00109405517578125,0.0,0.0,0.0,0.0
1,0,1.0,0.0015539169311523438,0.0,0.0,0.0,0.0
1,0,1.0,0.0006710052490234375,0.0,4.17,1.05,0.0
