step,domain,loss,bhaya_fired,bhaya_firing_rate,buddhi_score,vairagya_protection_frac,karma_pruned_frac,prana_level
0,0,1.244383,False,0.0,0.02743813109833486,0.0,0.0,1.0
1,0,1.186861,False,0.0,0.028305096310927595,0.00042705535888671876,0.0,1.0
2,0,1.127513,False,0.0,0.02919863268418474,0.0004283905029296875,0.0,1.0
3,0,1.559633,False,0.0,0.03011950191351196,0.0004283905029296875,0.0,1.0
4,0,0.83581,False,0.0,0.03106848415966741,0.0005061149597167969,0.0,1.0
5,0,0.359669,False,0.0,0.03204637827643718,0.0005689620971679688,0.0,1.0
6,0,1.100474,False,0.0,0.03305400202515856,0.0005689620971679688,0.0,1.0
7,0,nan,False,0.0,0.03409219227467352,0.0005689620971679688,0.0,1.0
8,0,1.389564,False,0.0,0.03516180518521524,0.0005689620971679688,0.0,1.0
9,0,0.625312,False,0.0,0.036263716374648335,0.0007258415222167969,0.0,1.0
10,0,0.712831,False,0.0,0.03739882106539965,0.0007258415222167969,0.0,1.0
11,0,0.383841,False,0.0,0.038568034210330206,0.0007531166076660157,0.0,1.0
12,0,0.957435,False,0.0,0.0397722905957109,0.0007531166076660157,0.0,1.0
13,0,0.089204,False,0.0,0.041012544919375574,0.0008196830749511719,0.0,1.0
14,0,nan,False,0.0,0.042289771842033794,0.0008196830749511719,0.0,1.0
15,0,0.929541,False,0.0,0.04360496600963426,0.0008196830749511719,0.0,1.0
16,0,0.468763,False,0.0,0.04495914204457714,0.0008831024169921875,0.0,1.0
17,0,0.58362,False,0.0,0.04635333450348081,0.0008831024169921875,0.0,1.0
18,0,nan,False,0.0,0.047788597799115824,0.0008831024169921875,0.0,1.0
19,0,nan,False,0.0,0.049266006084026655,0.0008831024169921875,0.0,1.0
20,0,nan,False,0.0,0.050786653093270864,0.0008831024169921875,0.0,1.0
21,0,nan,False,0.0,0.05235165194361579,0.0008831024169921875,0.0,1.0
22,0,1.027596,False,0.0,0.053962134886445655,0.0008831024169921875,0.0,1.0
23,0,2.658549,False,0.0,0.05561925301154815,0.0008831024169921875,0.0,1.0
24,0,0.792184,False,0.0,0.057324175898868755,0.0009240150451660156,0.0,1.0
25,0,0.27731,False,0.0,0.05907809121524554,0.0010190010070800781,0.0,1.0
26,0,0.811344,False,0.0,0.06088220425306674,0.0010190010070800781,0.0,1.0
27,0,0.173639,False,0.0,0.06273773740772909,0.0009990692138671874,0.0,1.0
28,0,0.485393,False,0.0,0.06464592959071908,0.0009990692138671874,0.0,1.0
29,0,0.1905,False,0.0,0.06660803557509065,0.0011022567749023437,0.0,1.0
30,0,0.339197,False,0.0,0.06862532527007503,0.0011022567749023437,0.0,1.0
31,0,0.490975,False,0.0,0.07069908292153071,0.0011022567749023437,0.0,1.0
32,0,nan,False,0.0,0.07283060623492708,0.0011022567749023437,0.0,1.0
33,0,0.225237,False,0.0,0.07502120541755361,0.0011022567749023437,0.0,1.0
34,0,0.272314,False,0.0,0.07727220213665989,0.0011022567749023437,0.0,1.0
35,0,0.73947,False,0.0,0.07958492839026306,0.0011022567749023437,0.0,1.0
36,0,0.285401,False,0.0,0.08196072528740715,0.0012241363525390624,0.0,1.0
37,0,0.386446,False,0.0,0.08440094173472694,0.0012241363525390624,0.0,1.0
38,0,0.216232,False,0.0,0.08690693302625986,0.001324462890625,0.0,1.0
39,0,nan,False,0.0,0.0894800593335614,0.001324462890625,0.0,1.0
40,0,0.09797,False,0.0,0.09212168409331789,0.001324462890625,0.0,1.0
41,0,nan,False,0.0,0.09483317228981472,0.001324462890625,0.0,1.0
42,0,0.849512,False,0.0,0.09761588862981131,0.001324462890625,0.0,1.0
43,0,0.275833,False,0.0,0.10047119560759603,0.0013799667358398438,0.0,1.0
44,0,0.115419,False,0.0,0.10340045145824957,0.001359844207763672,0.0,1.0
45,0,1.06106,False,0.0,0.1064050079974321,0.001359844207763672,0.0,1.0
46,0,0.840907,False,0.0,0.1094862083463327,0.0015033721923828126,0.0,1.0
47,0,0.645411,False,0.0,0.1126453845407773,0.0015268325805664062,0.0,1.0
48,0,1.282399,False,0.0,0.11588385502388747,0.0015268325805664062,0.0,1.0
49,0,nan,False,0.0,0.11920292202211755,0.0015268325805664062,0.0,1.0
50,0,1.037932,False,0.0,0.12260386880496972,0.0015268325805664062,0.0,1.0
51,0,1.004223,False,0.0,0.1260879568292025,0.0015318870544433593,0.0,1.0
52,0,nan,False,0.0,0.12965642276890063,0.0015318870544433593,0.0,1.0
53,0,nan,False,0.0,0.13331047543337043,0.0015318870544433593,0.0,1.0
54,0,0.201115,False,0.0,0.13705129257545964,0.0015318870544433593,0.0,1.0
55,0,nan,False,0.0,0.14088001759357577,0.0015318870544433593,0.0,1.0
56,0,0.138413,False,0.0,0.14479775613139054,0.0015318870544433593,0.0,1.0
57,0,0.196267,False,0.0,0.14880557257997037,0.0015318870544433593,0.0,1.0
58,0,0.796926,False,0.0,0.15290448648785823,0.0015318870544433593,0.0,1.0
59,0,nan,False,0.0,0.1570954688854527,0.0015318870544433593,0.0,1.0
60,0,nan,False,0.0,0.16137943853087977,0.0015318870544433593,0.0,1.0
61,0,0.313994,False,0.0,0.16575725808542907,0.0015318870544433593,0.0,1.0
62,0,nan,False,0.0,0.1702297302275252,0.0015318870544433593,0.0,1.0
63,0,0.477428,False,0.0,0.1747975937151207,0.0015318870544433593,0.0,1.0
64,0,nan,False,0.0,0.17946151940732682,0.0015318870544433593,0.0,1.0
65,0,1.297079,False,0.0,0.18422210625703123,0.0015318870544433593,0.0,1.0
66,0,1.057703,False,0.0,0.18907987728718928,0.0016245841979980469,0.0,1.0
67,0,nan,False,0.0,0.1940352755643991,0.0016245841979980469,0.0,1.0
68,0,0.206797,False,0.0,0.19908866018428378,0.0016245841979980469,0.0,1.0
69,0,0.565791,False,0.0,0.2042403022840918,0.0016245841979980469,0.0,1.0
70,0,0.22275,False,0.0,0.20949038109877877,0.0016613006591796875,0.0,1.0
71,0,0.307047,False,0.0,0.21483898007764848,0.0016613006591796875,0.0,1.0
72,0,nan,False,0.0,0.2202860830793872,0.0016613006591796875,0.0,1.0
73,0,nan,False,0.0,0.22583157066402545,0.0016613006591796875,0.0,1.0
74,0,0.422884,False,0.0,0.23147521650098232,0.0016613006591796875,0.0,1.0
75,0,0.048566,False,0.0,0.237216683912889,0.0013424873352050782,0.0,1.0
76,0,0.44888,False,0.0,0.24305552257533283,0.0013424873352050782,0.0,1.0
77,0,0.40977,False,0.0,0.24899116539300367,0.0013671875,0.0,1.0
78,0,0.170028,False,0.0,0.25502292557295014,0.0013715744018554688,0.0,1.0
79,0,0.382501,False,0.0,0.261149993915751,0.0013715744018554688,0.0,1.0
80,0,1.594612,False,0.0,0.26737143634537386,0.0013715744018554688,0.0,1.0
81,0,0.592659,False,0.0,0.273686191698313,0.0008933067321777344,0.0,1.0
82,0,nan,False,0.0,0.28009306979226756,0.0008933067321777344,0.0,1.0
83,0,nan,False,0.0,0.2865907497941342,0.0008933067321777344,0.0,1.0
84,0,0.890294,False,0.0,0.29317777890643243,0.0008933067321777344,0.0,1.0
85,0,0.468461,False,0.0,0.2998525713904629,0.0009735107421875,0.0,1.0
86,0,nan,False,0.0,0.3066134079435043,0.0009735107421875,0.0,1.0
87,0,0.184422,False,0.0,0.3134584354461889,0.0009735107421875,0.0,1.0
88,0,0.531406,False,0.0,0.3203856670948646,0.0009735107421875,0.0,1.0
89,0,1.056703,False,0.0,0.3273929829322395,0.0009735107421875,0.0,1.0
90,0,1.200661,False,0.0,0.3344781307879405,0.0009735107421875,0.0,1.0
91,0,1.365718,False,0.0,0.34163872763878583,0.0009735107421875,0.0,1.0
92,0,0.20722,False,0.0,0.348872261396595,0.0007676124572753906,0.0,1.0
93,0,nan,False,0.0,0.3561760931292443,0.0007676124572753906,0.0,1.0
94,0,0.706483,False,0.0,0.36354745971843366,0.0007676124572753906,0.0,1.0
95,0,0.127242,False,0.0,0.3709834769552774,0.0008890151977539063,0.0,1.0
96,0,nan,False,0.0,0.378481143072389,0.0008890151977539063,0.0,1.0
97,0,0.163175,False,0.0,0.3860373427086035,0.0008890151977539063,0.0,1.0
98,0,1.147806,False,0.0,0.3936488512999092,0.0008890151977539063,0.0,1.0
99,0,0.343082,False,0.0,0.401312339887548,0.0009339332580566406,0.0,1.0
100,0,0.292329,False,0.0,0.4090243803316261,0.0009335517883300781,0.0,1.0
101,0,nan,False,0.0,0.4167814509159666,0.0009335517883300781,0.0,1.0
102,0,0.120896,False,0.0,0.4245799423273733,0.0009335517883300781,0.0,1.0
103,0,1.563323,False,0.0,0.4324161639899626,0.0009335517883300781,0.0,1.0
104,0,nan,False,0.0,0.440286350732807,0.0009335517883300781,0.0,1.0
105,0,nan,False,0.0,0.4481866697668298,0.0009335517883300781,0.0,1.0
106,0,0.539321,False,0.0,0.4561132279447144,0.0009335517883300781,0.0,1.0
107,0,nan,False,0.0,0.4640620792755912,0.0009335517883300781,0.0,1.0
108,0,0.672528,False,0.0,0.47202923266442653,0.0009335517883300781,0.0,1.0
109,0,1.10356,False,0.0,0.48001065984441826,0.0009335517883300781,0.0,1.0
110,0,0.133757,False,0.0,0.48800230346928214,0.0008984565734863281,0.0,1.0
111,0,0.071708,False,0.0,0.49600008533114887,0.0009247779846191407,0.0,1.0
112,0,0.096395,False,0.0,0.5039999146688512,0.0009247779846191407,0.0,1.0
113,0,nan,False,0.0,0.5119976965307179,0.0009247779846191407,0.0,1.0
114,0,0.481904,False,0.0,0.5199893401555818,0.0009247779846191407,0.0,1.0
115,0,1.519321,False,0.0,0.5279707673355735,0.0009247779846191407,0.0,1.0
116,0,2.18001,False,0.0,0.5359379207244089,0.0009247779846191407,0.0,1.0
117,0,0.310306,False,0.0,0.5438867720552856,0.0008091926574707031,0.0,1.0
118,0,0.108165,False,0.0,0.5518133302331701,0.0008374214172363281,0.0,1.0
119,0,0.184827,False,0.0,0.5597136492671929,0.0008374214172363281,0.0,1.0
120,0,1.336276,False,0.0,0.5675838360100374,0.0008374214172363281,0.0,1.0
121,0,0.305579,False,0.0,0.5754200576726266,0.0008798599243164063,0.0,1.0
122,0,0.861957,False,0.0,0.5832185490840334,0.0008798599243164063,0.0,1.0
123,0,0.082191,False,0.0,0.590975619668374,0.0009801864624023437,0.0,1.0
124,0,0.128508,False,0.0,0.598687660112452,0.0009801864624023437,0.0,1.0
125,0,nan,False,0.0,0.6063511487000909,0.0009801864624023437,0.0,1.0
126,0,nan,False,0.0,0.6139626572913965,0.0009801864624023437,0.0,1.0
127,0,0.277498,False,0.0,0.621518856927611,0.0009801864624023437,0.0,1.0
128,0,nan,False,0.0,0.6290165230447227,0.0009801864624023437,0.0,1.0
129,0,nan,False,0.0,0.6364525402815664,0.0009801864624023437,0.0,1.0
130,0,0.325616,False,0.0,0.6438239068707557,0.0009801864624023437,0.0,1.0
131,0,0.805803,False,0.0,0.6511277386034051,0.0009801864624023437,0.0,1.0
132,0,nan,False,0.0,0.6583612723612142,0.0009801864624023437,0.0,1.0
133,0,0.684866,False,0.0,0.6655218692120595,0.0009801864624023437,0.0,1.0
134,0,0.706277,False,0.0,0.6726070170677605,0.0009801864624023437,0.0,1.0
135,0,0.800366,False,0.0,0.6796143329051354,0.0009801864624023437,0.0,1.0
136,0,nan,False,0.0,0.6865415645538111,0.0009801864624023437,0.0,1.0
137,0,0.184031,False,0.0,0.6933865920564958,0.0009801864624023437,0.0,1.0
138,0,0.197674,False,0.0,0.700147428609537,0.0009801864624023437,0.0,1.0
139,0,nan,False,0.0,0.7068222210935677,0.0009801864624023437,0.0,1.0
140,0,0.366869,False,0.0,0.7134092502058658,0.0009801864624023437,0.0,1.0
141,0,0.120957,False,0.0,0.7199069302077323,0.0010770797729492188,0.0,1.0
142,0,0.660671,False,0.0,0.726313808301687,0.0010770797729492188,0.0,1.0
143,0,0.386774,False,0.0,0.732628563654626,0.0010257720947265624,0.0,1.0
144,0,0.093363,False,0.0,0.7388500060842489,0.001089763641357422,0.0,1.0
145,0,0.333337,False,0.0,0.7449770744270497,0.001089763641357422,0.0,1.0
146,0,0.358028,False,0.0,0.7510088346069963,0.001089763641357422,0.0,1.0
147,0,0.137236,False,0.0,0.7569444774246672,0.0011568069458007812,0.0,1.0
148,0,0.467178,False,0.0,0.7627833160871108,0.0011568069458007812,0.0,1.0
149,0,1.455698,False,0.0,0.7685247834990175,0.0011568069458007812,0.0,1.0
